Frame,L_PosX,L_PosY,L_PosZ,L_eulerAnglesX,L_eulerAnglesY,L_eulerAnglesZ,L_RotX,L_RotY,L_RotZ,L_RotW,MatrixM00,MatrixM01,MatrixM02,MatrixM03,MatrixM10,MatrixM11,MatrixM12,MatrixM13,MatrixM20,MatrixM21,MatrixM22,MatrixM23,MatrixM30,MatrixM31,MatrixM32,MatrixM33,FocalLength
54,-31.52758,1.079874,-28.98172,0.0003372409,13.97831,-0.0004724794,-2.419401E-06,-0.1216815,4.450628E-06,-0.9925692
55,-31.51939,1.079874,-28.93813,0.0003376229,14.308,-0.0004917497,-2.388951E-06,-0.1245367,4.624842E-06,-0.992215
56,-31.51095,1.079874,-28.89458,0.0003329077,14.64252,-0.0005066304,-2.31808E-06,-0.1274327,4.755353E-06,-0.9918472
57,-31.50223,1.079875,-28.85085,0.0003344071,14.98216,-0.000527608,-2.293081E-06,-0.1303718,4.94541E-06,-0.9914652
58,-31.49331,1.079875,-28.80738,0.0003310142,15.32665,-0.0005522397,-2.220196E-06,-0.1333518,5.161365E-06,-0.9910688
59,-31.484,1.079875,-28.76366,0.0003373321,15.68577,-0.0005766453,-2.229565E-06,-0.1364571,5.386808E-06,-0.990646
60,-31.47468,1.079875,-28.72107,0.0003385055,16.0451,-0.0005977944,-2.197044E-06,-0.1395629,5.577956E-06,-0.9902133
61,-31.46502,1.079875,-28.67842,0.0003363397,16.41049,-0.0006237692,-2.12819E-06,-0.1427195,5.806589E-06,-0.9897632
62,-31.45472,1.079875,-28.63433,0.0003391441,16.79601,-0.0006459673,-2.104561E-06,-0.1460486,6.008927E-06,-0.9892775
63,-31.44434,1.079875,-28.59137,0.000333192,17.18093,-0.0006711241,-2.000214E-06,-0.1493708,6.225277E-06,-0.9887813
64,-31.43348,1.079875,-28.54768,0.0003323998,17.58067,-0.0006947635,-1.940128E-06,-0.1528191,6.435029E-06,-0.9882542
65,-31.42249,1.079875,-28.50489,0.000336386,17.98056,-0.0007224483,-1.914266E-06,-0.1562669,6.685823E-06,-0.9877149
66,-31.41089,1.079875,-28.46114,0.0003319162,18.40314,-0.0007504115,-1.812071E-06,-0.1599083,6.927484E-06,-0.9871319
67,-31.39931,1.079875,-28.41885,0.0003284446,18.82271,-0.0007798179,-1.714844E-06,-0.1635215,7.182284E-06,-0.9865398
68,-31.38733,1.079875,-28.37641,0.0003295394,19.2537,-0.000805907,-1.659165E-06,-0.1672308,7.414745E-06,-0.9859178
69,-31.3748,1.079875,-28.33346,0.0003341609,19.70215,-0.0008321734,-1.630654E-06,-0.1710878,7.653919E-06,-0.9852558
70,-31.36232,1.079875,-28.292,0.0003315973,20.1447,-0.0008629346,-1.532108E-06,-0.1748916,7.920551E-06,-0.9845877
71,-31.34909,1.079875,-28.24932,0.0003301229,20.61163,-0.0008944488,-1.437962E-06,-0.178902,8.195004E-06,-0.9838669
72,-31.33526,1.079875,-28.20622,0.0003283661,21.09711,-0.0009254735,-1.338594E-06,-0.1830687,8.464381E-06,-0.9831001
73,-31.32099,1.079875,-28.16319,0.0003326067,21.59349,-0.0009576078,-1.285736E-06,-0.1873255,8.752494E-06,-0.9822979
74,-31.30664,1.079875,-28.12116,0.0003388241,22.09214,-0.0009858418,-1.253681E-06,-0.1915983,9.010225E-06,-0.9814734
75,-31.29185,1.079875,-28.07927,0.0003381296,22.60108,-0.001014451,-1.158785E-06,-0.1959554,9.25934E-06,-0.9806128
76,-31.2763,1.079875,-28.03656,0.0003318654,23.13428,-0.001042047,-1.013846E-06,-0.2005161,9.489598E-06,-0.9796904
77,-31.26061,1.079875,-27.99476,0.0003326673,23.67428,-0.001076716,-9.139038E-07,-0.2051306,9.791816E-06,-0.9787346
78,-31.24499,1.079875,-27.95435,0.0003368123,24.20925,-0.001110055,-8.425382E-07,-0.2096975,1.008803E-05,-0.9777663
79,-31.22866,1.079876,-27.9134,0.0003325742,24.76457,-0.001145729,-6.907627E-07,-0.2144334,1.038813E-05,-0.9767386
80,-31.21104,1.079876,-27.87056,0.0003306357,25.35672,-0.001180571,-5.538352E-07,-0.2194778,1.06845E-05,-0.9756176
81,-31.19348,1.079876,-27.82918,0.0003278421,25.94402,-0.001215816,-4.062711E-07,-0.224475,1.098144E-05,-0.9744799
82,-31.17558,1.079876,-27.78827,0.0003329048,26.54242,-0.001248847,-3.257499E-07,-0.2295607,1.127411E-05,-0.9732944
83,-31.15723,1.079876,-27.74751,0.0003313191,27.15202,-0.001282408,-1.835709E-07,-0.2347351,1.155712E-05,-0.9720594
