SS-1 Robot Pose 
ID   x        y      
922   0.3486 -17.1039 
923   0.3818 -17.0743 
924   0.4155 -17.0450 
925   0.4496 -17.0159 
926   0.4838 -16.9874 
927   0.5179 -16.9596 
928   0.5528 -16.9319 
929   0.5884 -16.9042 
930   0.6236 -16.8775 
931   0.6594 -16.8510 
932   0.6956 -16.8248 
933   0.7319 -16.7991 
934   0.7682 -16.7740 
935   0.8046 -16.7495 
936   0.8415 -16.7252 
937   0.8780 -16.7017 
938   0.9159 -16.6779 
939   0.9542 -16.6544 
940   0.9906 -16.6326 
941   1.0295 -16.6099 
942   1.0689 -16.5873 
943   1.1062 -16.5664 
944   1.1455 -16.5449 
945   1.1855 -16.5235 
946   1.2234 -16.5036 
947   1.2631 -16.4831 
948   1.3037 -16.4627 
949   1.3431 -16.4432 
950   1.3833 -16.4237 
951   1.4236 -16.4045 
952   1.4638 -16.3857 
953   1.5034 -16.3674 
954   1.5441 -16.3490 
955   1.5848 -16.3308 
956   1.6253 -16.3130 
957   1.6649 -16.2959 
958   1.7065 -16.2781 
959   1.7474 -16.2608 
960   1.7885 -16.2437 
961   1.8285 -16.2273 
962   1.8702 -16.2102 
963   1.9107 -16.1939 
964   1.9525 -16.1773 
965   1.9928 -16.1614 
966   2.0348 -16.1450 
967   2.0757 -16.1292 
968   2.1174 -16.1132 
969   2.1583 -16.0977 
970   2.1997 -16.0821 
971   2.2406 -16.0669 
972   2.2823 -16.0516 
973   2.3244 -16.0362 
974   2.3659 -16.0211 
975   2.4075 -16.0062 
976   2.4491 -15.9913 
977   2.4907 -15.9766 
978   2.5323 -15.9619 
979   2.5735 -15.9475 
980   2.6155 -15.9330 
981   2.6572 -15.9187 
982   2.6988 -15.9044 
983   2.7405 -15.8902 
984   2.7819 -15.8762 
985   2.8239 -15.8621 
986   2.8657 -15.8482 
987   2.9071 -15.8345 
988   2.9493 -15.8205 
989   2.9911 -15.8068 
990   3.0330 -15.7931 
991   3.0748 -15.7796 
992   3.1164 -15.7662 
993   3.1584 -15.7528 
994   3.2002 -15.7396 
995   3.2418 -15.7265 
996   3.2840 -15.7133 
997   3.3257 -15.7004 
998   3.3678 -15.6874 
999   3.4097 -15.6746 
1000   3.4515 -15.6619 
1001   3.4937 -15.6493 
1002   3.5356 -15.6369 
1003   3.5777 -15.6244 
1004   3.6197 -15.6122 
1005   3.6618 -15.6000 
1006   3.7039 -15.5879 
1007   3.7459 -15.5760 
1008   3.7881 -15.5642 
1009   3.8304 -15.5525 
1010   3.8726 -15.5409 
1011   3.9149 -15.5293 
1012   3.9572 -15.5179 
1013   3.9996 -15.5066 
1014   4.0420 -15.4954 
1015   4.0844 -15.4843 
1016   4.1267 -15.4732 
1017   4.1693 -15.4621 
1018   4.2116 -15.4512 
1019   4.2542 -15.4404 
1020   4.2962 -15.4297 
1021   4.3393 -15.4189 
1022   4.3816 -15.4083 
1023   4.4231 -15.3978 
1024   4.4668 -15.3869 
1025   4.5093 -15.3763 
1026   4.5518 -15.3658 
1027   4.5944 -15.3552 
1028   4.6369 -15.3447 
1029   4.6792 -15.3343 
1030   4.7219 -15.3238 
1031   4.7641 -15.3134 
1032   4.8072 -15.3029 
1033   4.8492 -15.2926 
1034   4.8914 -15.2823 
1035   4.9346 -15.2718 
1036   4.9769 -15.2615 
1037   5.0204 -15.2508 
1038   5.0631 -15.2404 
1039   5.1052 -15.2302 
1040   5.1460 -15.2202 
1041   5.1899 -15.2095 
1042   5.2336 -15.1988 
1043   5.2755 -15.1886 
1044   5.3174 -15.1785 
1045   5.3614 -15.1678 
1046   5.4041 -15.1576 
1047   5.4458 -15.1476 
1048   5.4890 -15.1373 
1049   5.5327 -15.1268 
1050   5.5754 -15.1167 
1051   5.6181 -15.1066 
1052   5.6603 -15.0966 
1053   5.7024 -15.0866 
1054   5.7460 -15.0763 
1055   5.7883 -15.0663 
1056   5.8309 -15.0563 
1057   5.8726 -15.0465 
1058   5.9162 -15.0362 
1059   5.9574 -15.0265 
1060   6.0018 -15.0161 
1061   6.0450 -15.0060 
1062   6.0875 -14.9960 
1063   6.1307 -14.9859 
1064   6.1734 -14.9759 
1065   6.2155 -14.9660 
1066   6.2578 -14.9561 
1067   6.3010 -14.9460 
1068   6.3434 -14.9361 
1069   6.3866 -14.9260 
1070   6.4293 -14.9160 
1071   6.4721 -14.9060 
1072   6.5145 -14.8961 
1073   6.5578 -14.8860 
1074   6.6003 -14.8761 
1075   6.6432 -14.8661 
1076   6.6858 -14.8561 
1077   6.7289 -14.8460 
1078   6.7716 -14.8361 
1079   6.8147 -14.8260 
1080   6.8565 -14.8163 
1081   6.8991 -14.8063 
1082   6.9430 -14.7960 
1083   6.9843 -14.7864 
1084   7.0261 -14.7766 
1085   7.0704 -14.7663 
1086   7.1140 -14.7561 
1087   7.1567 -14.7461 
1088   7.1990 -14.7362 
1089   7.2418 -14.7262 
1090   7.2842 -14.7163 
1091   7.3270 -14.7063 
1092   7.3701 -14.6962 
1093   7.4129 -14.6862 
1094   7.4554 -14.6762 
1095   7.4982 -14.6662 
1096   7.5412 -14.6561 
1097   7.5840 -14.6461 
1098   7.6268 -14.6361 
1099   7.6684 -14.6263 
1100   7.7095 -14.6167 
1101   7.7531 -14.6064 
1102   7.7974 -14.5960 
1103   7.8402 -14.5859 
1104   7.8830 -14.5758 
1105   7.9258 -14.5658 
1106   7.9685 -14.5557 
1107   8.0104 -14.5458 
1108   8.0532 -14.5357 
1109   8.0966 -14.5254 
1110   8.1395 -14.5152 
1111   8.1814 -14.5053 
1112   8.2241 -14.4951 
1113   8.2674 -14.4848 
1114   8.3102 -14.4746 
1115   8.3529 -14.4644 
1116   8.3948 -14.4543 
1117   8.4379 -14.4439 
1118   8.4809 -14.4336 
1119   8.5236 -14.4232 
1120   8.5662 -14.4128 
1121   8.6089 -14.4024 
1122   8.6515 -14.3918 
1123   8.6941 -14.3811 
1124   8.7366 -14.3703 
1125   8.7794 -14.3594 
1126   8.8218 -14.3484 
1127   8.8633 -14.3377 
1128   8.9062 -14.3266 
1129   8.9497 -14.3154 
1130   8.9910 -14.3047 
1131   9.0346 -14.2934 
1132   9.0776 -14.2823 
1133   9.1199 -14.2713 
1134   9.1627 -14.2601 
1135   9.2047 -14.2492 
1136   9.2477 -14.2379 
1137   9.2904 -14.2267 
1138   9.3330 -14.2156 
1139   9.3754 -14.2044 
1140   9.4171 -14.1934 
1141   9.4604 -14.1820 
1142   9.5017 -14.1710 
1143   9.5446 -14.1596 
1144   9.5879 -14.1481 
1145   9.6299 -14.1370 
1146   9.6729 -14.1255 
1147   9.7152 -14.1143 
1148   9.7576 -14.1029 
1149   9.7995 -14.0917 
1150   9.8421 -14.0803 
1151   9.8851 -14.0688 
1152   9.9277 -14.0573 
1153   9.9699 -14.0460 
1154  10.0125 -14.0345 
1155  10.0546 -14.0232 
1156  10.0972 -14.0117 
1157  10.1396 -14.0002 
1158  10.1815 -13.9888 
1159  10.2243 -13.9773 
1160  10.2662 -13.9659 
1161  10.3079 -13.9546 
1162  10.3512 -13.9428 
1163  10.3935 -13.9313 
1164  10.4355 -13.9199 
1165  10.4774 -13.9085 
1166  10.5200 -13.8969 
1167  10.5623 -13.8853 
1168  10.6045 -13.8738 
1169  10.6464 -13.8623 
1170  10.6887 -13.8507 
1171  10.7308 -13.8391 
1172  10.7727 -13.8271 
1173  10.8148 -13.8150 
1174  10.8567 -13.8029 
1175  10.8986 -13.7908 
1176  10.9405 -13.7786 
1177  10.9824 -13.7664 
1178  11.0242 -13.7542 
1179  11.0659 -13.7419 
1180  11.1073 -13.7298 
1181  11.1494 -13.7173 
1182  11.1913 -13.7050 
1183  11.2326 -13.6927 
1184  11.2749 -13.6801 
1185  11.3167 -13.6676 
1186  11.3585 -13.6552 
1187  11.4003 -13.6426 
1188  11.4418 -13.6301 
1189  11.4839 -13.6174 
1190  11.5255 -13.6049 
1191  11.5674 -13.5922 
1192  11.6085 -13.5797 
1193  11.6505 -13.5669 
1194  11.6925 -13.5542 
1195  11.7346 -13.5413 
1196  11.7759 -13.5288 
1197  11.8173 -13.5162 
1198  11.8599 -13.5032 
1199  11.9019 -13.4904 
1200  11.9437 -13.4777 
1201  11.9853 -13.4650 
1202  12.0262 -13.4526 
1203  12.0687 -13.4395 
1204  12.1098 -13.4270 
1205  12.1523 -13.4139 
1206  12.1947 -13.4010 
1207  12.2362 -13.3882 
1208  12.2773 -13.3756 
1209  12.3195 -13.3625 
1210  12.3604 -13.3497 
1211  12.4031 -13.3365 
1212  12.4456 -13.3233 
1213  12.4871 -13.3103 
1214  12.5294 -13.2972 
1215  12.5712 -13.2841 
1216  12.6131 -13.2710 
1217  12.6546 -13.2581 
1218  12.6954 -13.2453 
1219  12.7369 -13.2323 
1220  12.7805 -13.2187 
1221  12.8223 -13.2056 
1222  12.8642 -13.1924 
1223  12.9060 -13.1793 
1224  12.9479 -13.1661 
1225  12.9892 -13.1531 
1226  13.0305 -13.1401 
1227  13.0735 -13.1265 
1228  13.1153 -13.1133 
1229  13.1571 -13.1000 
1230  13.1988 -13.0868 
1231  13.2409 -13.0734 
1232  13.2827 -13.0600 
1233  13.3243 -13.0467 
1234  13.3657 -13.0334 
1235  13.4079 -13.0198 
1236  13.4502 -13.0060 
1237  13.4916 -12.9925 
1238  13.5320 -12.9792 
1239  13.5733 -12.9656 
1240  13.6168 -12.9513 
1241  13.6589 -12.9374 
1242  13.7006 -12.9236 
1243  13.7423 -12.9098 
1244  13.7839 -12.8960 
1245  13.8260 -12.8820 
1246  13.8675 -12.8682 
1247  13.9103 -12.8539 
1248  13.9522 -12.8398 
1249  13.9940 -12.8258 
1250  14.0353 -12.8119 
1251  14.0771 -12.7978 
1252  14.1184 -12.7838 
1253  14.1601 -12.7697 
1254  14.2021 -12.7554 
1255  14.2437 -12.7412 
1256  14.2856 -12.7269 
1257  14.3272 -12.7127 
1258  14.3688 -12.6985 
1259  14.4103 -12.6843 
1260  14.4519 -12.6700 
1261  14.4935 -12.6558 
1262  14.5349 -12.6416 
1263  14.5757 -12.6276 
1264  14.6175 -12.6132 
1265  14.6597 -12.5987 
1266  14.7013 -12.5844 
1267  14.7428 -12.5701 
1268  14.7838 -12.5559 
1269  14.8253 -12.5415 
1270  14.8662 -12.5274 
1271  14.9081 -12.5129 
1272  14.9501 -12.4983 
1273  14.9916 -12.4839 
1274  15.0330 -12.4695 
1275  15.0744 -12.4551 
1276  15.1158 -12.4407 
1277  15.1571 -12.4262 
1278  15.1985 -12.4117 
1279  15.2398 -12.3969 
1280  15.2803 -12.3824 
1281  15.3202 -12.3679 
1282  15.3627 -12.3525 
1283  15.4047 -12.3372 
1284  15.4457 -12.3222 
1285  15.4868 -12.3070 
1286  15.5277 -12.2919 
1287  15.5675 -12.2770 
1288  15.6089 -12.2613 
1289  15.6505 -12.2455 
1290  15.6914 -12.2298 
1291  15.7309 -12.2146 
1292  15.7724 -12.1985 
1293  15.8138 -12.1824 
1294  15.8545 -12.1664 
1295  15.8941 -12.1507 
1296  15.9352 -12.1344 
1297  15.9755 -12.1182 
1298  16.0164 -12.1017 
1299  16.0574 -12.0852 
1300  16.0979 -12.0687 
1301  16.1383 -12.0522 
1302  16.1786 -12.0357 
1303  16.2183 -12.0193 
1304  16.2587 -12.0026 
1305  16.2996 -11.9856 
1306  16.3395 -11.9690 
1307  16.3801 -11.9520 
1308  16.4194 -11.9355 
1309  16.4601 -11.9184 
1310  16.5006 -11.9013 
1311  16.5404 -11.8845 
1312  16.5809 -11.8674 
1313  16.6209 -11.8504 
1314  16.6612 -11.8333 
1315  16.7011 -11.8161 
1316  16.7412 -11.7989 
1317  16.7810 -11.7818 
1318  16.8212 -11.7644 
1319  16.8611 -11.7471 
1320  16.9009 -11.7298 
1321  16.9407 -11.7125 
1322  16.9801 -11.6952 
1323  17.0201 -11.6776 
1324  17.0598 -11.6601 
1325  17.0992 -11.6427 
1326  17.1391 -11.6249 
1327  17.1784 -11.6072 
1328  17.2182 -11.5892 
1329  17.2575 -11.5712 
1330  17.2971 -11.5532 
1331  17.3365 -11.5351 
1332  17.3758 -11.5169 
1333  17.4151 -11.4987 
1334  17.4543 -11.4803 
1335  17.4935 -11.4618 
1336  17.5325 -11.4432 
1337  17.5713 -11.4246 
1338  17.6103 -11.4057 
1339  17.6491 -11.3868 
1340  17.6878 -11.3678 
1341  17.7266 -11.3486 
1342  17.7652 -11.3292 
1343  17.8035 -11.3099 
1344  17.8422 -11.2902 
1345  17.8806 -11.2704 
1346  17.9189 -11.2505 
1347  17.9571 -11.2304 
1348  17.9949 -11.2102 
1349  18.0331 -11.1897 
1350  18.0706 -11.1692 
1351  18.1082 -11.1486 
1352  18.1466 -11.1272 
1353  18.1842 -11.1059 
1354  18.2216 -11.0845 
1355  18.2590 -11.0628 
1356  18.2960 -11.0411 
1357  18.3326 -11.0193 
1358  18.3701 -10.9966 
1359  18.4064 -10.9744 
1360  18.4438 -10.9513 
1361  18.4801 -10.9285 
1362  18.5156 -10.9059 
1363  18.5532 -10.8817 
1364  18.5894 -10.8581 
1365  18.6255 -10.8343 
1366  18.6612 -10.8105 
1367  18.6964 -10.7867 
1368  18.7328 -10.7620 
1369  18.7677 -10.7380 
1370  18.8038 -10.7129 
1371  18.8386 -10.6884 
1372  18.8746 -10.6630 
1373  18.9097 -10.6379 
1374  18.9442 -10.6131 
1375  18.9800 -10.5870 
1376  19.0149 -10.5614 
1377  19.0496 -10.5358 
1378  19.0842 -10.5101 
1379  19.1188 -10.4841 
1380  19.1529 -10.4583 
1381  19.1863 -10.4329 
1382  19.2211 -10.4062 
1383  19.2559 -10.3794 
1384  19.2895 -10.3533 
1385  19.3239 -10.3263 
1386  19.3579 -10.2994 
1387  19.3910 -10.2731 
1388  19.4233 -10.2470 
1389  19.4574 -10.2193 
1390  19.4916 -10.1911 
1391  19.5247 -10.1635 
1392  19.5576 -10.1358 
1393  19.5903 -10.1079 
1394  19.6227 -10.0799 
1395  19.6549 -10.0516 
1396  19.6871 -10.0230 
1397  19.7189  -9.9943 
1398  19.7500  -9.9658 
1399  19.7810  -9.9369 
1400  19.8131  -9.9066 
1401  19.8439  -9.8770 
1402  19.8738  -9.8477 
1403  19.9040  -9.8177 
1404  19.9351  -9.7861 
1405  19.9644  -9.7559 
1406  19.9936  -9.7251 
1407  20.0230  -9.6937 
1408  20.0516  -9.6624 
1409  20.0805  -9.6303 
1410  20.1081  -9.5990 
1411  20.1374  -9.5653 
1412  20.1651  -9.5327 
1413  20.1925  -9.5000 
1414  20.2201  -9.4664 
1415  20.2460  -9.4343 
1416  20.2729  -9.4005 
1417  20.3003  -9.3654 
1418  20.3264  -9.3313 
1419  20.3523  -9.2970 
1420  20.3771  -9.2634 
1421  20.4024  -9.2286 
1422  20.4276  -9.1935 
1423  20.4523  -9.1584 
1424  20.4769  -9.1227 
1425  20.5001  -9.0886 
1426  20.5239  -9.0530 
1427  20.5481  -9.0161 
1428  20.5712  -8.9802 
1429  20.5940  -8.9441 
1430  20.6159  -8.9089 
1431  20.6382  -8.8726 
1432  20.6606  -8.8353 
1433  20.6821  -8.7988 
1434  20.7035  -8.7619 
1435  20.7247  -8.7247 
1436  20.7455  -8.6876 
1437  20.7659  -8.6503 
1438  20.7860  -8.6128 
1439  20.8059  -8.5753 
1440  20.8248  -8.5388 
1441  20.8443  -8.5005 
1442  20.8636  -8.4617 
1443  20.8820  -8.4239 
1444  20.8999  -8.3866 
1445  20.9183  -8.3473 
1446  20.9364  -8.3080 
1447  20.9536  -8.2699 
1448  20.9703  -8.2320 
1449  20.9873  -8.1925 
1450  21.0043  -8.1522 
1451  21.0206  -8.1128 
1452  21.0366  -8.0732 
1453  21.0520  -8.0342 
1454  21.0669  -7.9957 
1455  21.0823  -7.9549 
1456  21.0974  -7.9137 
1457  21.1120  -7.8731 
1458  21.1257  -7.8338 
1459  21.1395  -7.7932 
1460  21.1533  -7.7518 
1461  21.1661  -7.7118 
1462  21.1787  -7.6719 
1463  21.1915  -7.6295 
1464  21.2037  -7.5880 
1465  21.2151  -7.5482 
1466  21.2268  -7.5059 
1467  21.2379  -7.4642 
1468  21.2484  -7.4234 
1469  21.2588  -7.3814 
1470  21.2688  -7.3396 
1471  21.2783  -7.2979 
1472  21.2874  -7.2568 
1473  21.2961  -7.2155 
1474  21.3047  -7.1723 
1475  21.3129  -7.1297 
1476  21.3205  -7.0875 
1477  21.3278  -7.0459 
1478  21.3348  -7.0030 
1479  21.3414  -6.9610 
1480  21.3478  -6.9180 
1481  21.3538  -6.8755 
1482  21.3594  -6.8337 
1483  21.3649  -6.7906 
1484  21.3701  -6.7474 
1485  21.3750  -6.7046 
1486  21.3796  -6.6626 
1487  21.3841  -6.6194 
1488  21.3884  -6.5761 
1489  21.3924  -6.5334 
1490  21.3962  -6.4909 
1491  21.4000  -6.4474 
1492  21.4035  -6.4040 
1493  21.4069  -6.3610 
1494  21.4101  -6.3178 
1495  21.4133  -6.2747 
1496  21.4163  -6.2317 
1497  21.4193  -6.1884 
1498  21.4221  -6.1454 
1499  21.4249  -6.1021 
1500  21.4276  -6.0590 
1501  21.4303  -6.0158 
1502  21.4330  -5.9727 
1503  21.4355  -5.9295 
1504  21.4380  -5.8863 
1505  21.4404  -5.8432 
1506  21.4427  -5.7999 
1507  21.4450  -5.7567 
1508  21.4473  -5.7133 
1509  21.4494  -5.6700 
1510  21.4515  -5.6266 
1511  21.4536  -5.5833 
1512  21.4556  -5.5400 
1513  21.4576  -5.4966 
1514  21.4595  -5.4534 
1515  21.4614  -5.4102 
1516  21.4632  -5.3662 
1517  21.4649  -5.3228 
1518  21.4665  -5.2799 
1519  21.4681  -5.2358 
1520  21.4697  -5.1922 
1521  21.4712  -5.1487 
1522  21.4727  -5.1051 
1523  21.4742  -5.0616 
1524  21.4756  -5.0185 
1525  21.4770  -4.9743 
1526  21.4783  -4.9308 
1527  21.4796  -4.8871 
1528  21.4809  -4.8441 
1529  21.4821  -4.8000 
1530  21.4834  -4.7559 
1531  21.4846  -4.7126 
1532  21.4857  -4.6695 
1533  21.4869  -4.6264 
1534  21.4880  -4.5816 
1535  21.4891  -4.5385 
1536  21.4902  -4.4933 
1537  21.4912  -4.4496 
1538  21.4922  -4.4059 
1539  21.4931  -4.3619 
1540  21.4941  -4.3182 
1541  21.4950  -4.2743 
1542  21.4959  -4.2309 
1543  21.4968  -4.1865 
1544  21.4977  -4.1431 
1545  21.4985  -4.0996 
1546  21.4994  -4.0550 
1547  21.5003  -4.0120 
1548  21.5012  -3.9686 
1549  21.5021  -3.9236 
1550  21.5029  -3.8803 
1551  21.5038  -3.8353 
1552  21.5047  -3.7914 
1553  21.5055  -3.7477 
1554  21.5064  -3.7040 
1555  21.5073  -3.6596 
1556  21.5081  -3.6157 
1557  21.5089  -3.5727 
1558  21.5098  -3.5298 
1559  21.5106  -3.4839 
1560  21.5115  -3.4401 
1561  21.5123  -3.3964 
1562  21.5131  -3.3522 
1563  21.5139  -3.3083 
1564  21.5147  -3.2645 
1565  21.5155  -3.2220 
1566  21.5162  -3.1787 
1567  21.5171  -3.1327 
1568  21.5178  -3.0885 
1569  21.5186  -3.0446 
1570  21.5193  -3.0003 
1571  21.5201  -2.9567 
1572  21.5208  -2.9129 
1573  21.5215  -2.8687 
1574  21.5222  -2.8257 
1575  21.5229  -2.7819 
1576  21.5236  -2.7380 
1577  21.5242  -2.6943 
1578  21.5249  -2.6486 
1579  21.5256  -2.6045 
1580  21.5262  -2.5605 
1581  21.5268  -2.5176 
1582  21.5274  -2.4741 
1583  21.5281  -2.4289 
1584  21.5286  -2.3850 
1585  21.5292  -2.3410 
1586  21.5298  -2.2970 
1587  21.5304  -2.2530 
1588  21.5310  -2.2093 
1589  21.5315  -2.1653 
1590  21.5321  -2.1219 
1591  21.5326  -2.0778 
1592  21.5331  -2.0328 
1593  21.5337  -1.9891 
1594  21.5342  -1.9461 
1595  21.5347  -1.9019 
1596  21.5352  -1.8570 
1597  21.5357  -1.8131 
1598  21.5362  -1.7691 
1599  21.5366  -1.7251 
1600  21.5370  -1.6828 
1601  21.5374  -1.6383 
1602  21.5378  -1.5949 
1603  21.5381  -1.5506 
1604  21.5384  -1.5054 
1605  21.5386  -1.4614 
1606  21.5388  -1.4174 
1607  21.5389  -1.3736 
1608  21.5390  -1.3295 
1609  21.5391  -1.2854 
1610  21.5392  -1.2415 
1611  21.5392  -1.1983 
1612  21.5393  -1.1554 
1613  21.5393  -1.1104 
1614  21.5394  -1.0658 
1615  21.5394  -1.0218 
1616  21.5394  -0.9779 
1617  21.5395  -0.9340 
1618  21.5395  -0.8909 
1619  21.5395  -0.8483 
1620  21.5396  -0.8032 
1621  21.5396  -0.7595 
1622  21.5396  -0.7158 
1623  21.5397  -0.6718 
1624  21.5397  -0.6279 
1625  21.5397  -0.5859 
1626  21.5397  -0.5415 
1627  21.5398  -0.4964 
1628  21.5398  -0.4531 
1629  21.5398  -0.4087 
1630  21.5398  -0.3648 
1631  21.5399  -0.3207 
1632  21.5399  -0.2767 
1633  21.5399  -0.2336 
1634  21.5399  -0.1892 
1635  21.5399  -0.1458 
1636  21.5400  -0.1017 
1637  21.5400  -0.0575 
1638  21.5400  -0.0139 
1639  21.5400   0.0289 
1640  21.5400   0.0738 
1641  21.5401   0.1173 
1642  21.5401   0.1617 
1643  21.5401   0.2053 
1644  21.5401   0.2483 
1645  21.5401   0.2925 
1646  21.5401   0.3370 
1647  21.5401   0.3809 
1648  21.5402   0.4231 
1649  21.5402   0.4682 
1650  21.5402   0.5122 
1651  21.5402   0.5556 
1652  21.5402   0.5997 
1653  21.5402   0.6435 
1654  21.5402   0.6860 
1655  21.5402   0.7306 
1656  21.5402   0.7747 
1657  21.5403   0.8171 
1658  21.5403   0.8608 
1659  21.5403   0.9053 
1660  21.5403   0.9496 
1661  21.5403   0.9933 
1662  21.5403   1.0370 
1663  21.5403   1.0807 
1664  21.5403   1.1243 
1665  21.5403   1.1680 
1666  21.5403   1.2114 
1667  21.5403   1.2553 
1668  21.5403   1.2990 
1669  21.5403   1.3425 
1670  21.5403   1.3862 
1671  21.5404   1.4297 
1672  21.5404   1.4734 
1673  21.5404   1.5169 
1674  21.5404   1.5606 
1675  21.5404   1.6043 
1676  21.5404   1.6478 
1677  21.5404   1.6915 
1678  21.5404   1.7352 
1679  21.5404   1.7789 
1680  21.5404   1.8225 
1681  21.5404   1.8659 
1682  21.5404   1.9099 
1683  21.5404   1.9531 
1684  21.5404   1.9973 
1685  21.5404   2.0410 
1686  21.5404   2.0847 
1687  21.5404   2.1285 
1688  21.5404   2.1722 
1689  21.5404   2.2160 
1690  21.5404   2.2597 
1691  21.5404   2.3032 
1692  21.5404   2.3462 
1693  21.5404   2.3908 
1694  21.5404   2.4348 
1695  21.5404   2.4785 
1696  21.5404   2.5219 
1697  21.5404   2.5662 
1698  21.5404   2.6100 
1699  21.5404   2.6536 
1700  21.5404   2.6962 
1701  21.5404   2.7406 
1702  21.5404   2.7841 
1703  21.5404   2.8290 
1704  21.5404   2.8728 
1705  21.5404   2.9162 
1706  21.5404   2.9606 
1707  21.5404   3.0041 
1708  21.5404   3.0484 
1709  21.5404   3.0923 
1710  21.5404   3.1357 
1711  21.5404   3.1786 
1712  21.5404   3.2237 
1713  21.5404   3.2677 
1714  21.5404   3.3113 
1715  21.5404   3.3551 
1716  21.5404   3.3984 
1717  21.5404   3.4430 
1718  21.5404   3.4861 
1719  21.5404   3.5313 
1720  21.5404   3.5751 
1721  21.5404   3.6189 
1722  21.5404   3.6630 
1723  21.5404   3.7070 
1724  21.5404   3.7508 
1725  21.5404   3.7939 
1726  21.5404   3.8370 
1727  21.5404   3.8815 
1728  21.5404   3.9266 
1729  21.5403   3.9706 
1730  21.5403   4.0144 
1731  21.5403   4.0587 
1732  21.5403   4.1019 
1733  21.5402   4.1452 
1734  21.5402   4.1906 
1735  21.5401   4.2346 
1736  21.5401   4.2785 
1737  21.5400   4.3225 
1738  21.5400   4.3656 
1739  21.5399   4.4090 
1740  21.5398   4.4535 
1741  21.5398   4.4970 
1742  21.5397   4.5424 
1743  21.5396   4.5857 
1744  21.5395   4.6279 
1745  21.5394   4.6722 
1746  21.5393   4.7184 
1747  21.5392   4.7614 
1748  21.5391   4.8052 
1749  21.5390   4.8504 
1750  21.5389   4.8944 
1751  21.5388   4.9384 
1752  21.5387   4.9820 
1753  21.5386   5.0260 
1754  21.5385   5.0705 
1755  21.5383   5.1136 
1756  21.5382   5.1556 
1757  21.5380   5.2003 
1758  21.5379   5.2457 
1759  21.5377   5.2897 
1760  21.5376   5.3343 
1761  21.5374   5.3783 
1762  21.5373   5.4221 
1763  21.5371   5.4646 
1764  21.5370   5.5085 
1765  21.5368   5.5540 
1766  21.5366   5.5979 
1767  21.5364   5.6420 
1768  21.5362   5.6855 
1769  21.5360   5.7294 
1770  21.5358   5.7742 
1771  21.5356   5.8181 
1772  21.5354   5.8611 
1773  21.5352   5.9057 
1774  21.5350   5.9504 
1775  21.5348   5.9943 
1776  21.5345   6.0383 
1777  21.5343   6.0821 
1778  21.5341   6.1260 
1779  21.5339   6.1701 
1780  21.5336   6.2142 
1781  21.5334   6.2572 
1782  21.5331   6.3015 
1783  21.5329   6.3449 
1784  21.5326   6.3895 
1785  21.5323   6.4335 
1786  21.5321   6.4764 
1787  21.5318   6.5208 
1788  21.5315   6.5657 
1789  21.5312   6.6091 
1790  21.5310   6.6518 
1791  21.5307   6.6964 
1792  21.5304   6.7414 
1793  21.5301   6.7855 
1794  21.5297   6.8294 
1795  21.5295   6.8733 
1796  21.5291   6.9172 
1797  21.5288   6.9594 
1798  21.5285   7.0032 
1799  21.5282   7.0486 
1800  21.5279   7.0928 
1801  21.5275   7.1366 
1802  21.5272   7.1806 
1803  21.5268   7.2243 
1804  21.5265   7.2673 
1805  21.5262   7.3119 
1806  21.5258   7.3561 
1807  21.5255   7.3991 
1808  21.5251   7.4436 
1809  21.5247   7.4873 
1810  21.5244   7.5314 
1811  21.5240   7.5751 
1812  21.5236   7.6179 
1813  21.5233   7.6627 
1814  21.5229   7.7052 
1815  21.5225   7.7503 
1816  21.5221   7.7943 
1817  21.5217   7.8381 
1818  21.5213   7.8819 
1819  21.5209   7.9257 
1820  21.5205   7.9690 
1821  21.5201   8.0131 
1822  21.5197   8.0565 
1823  21.5193   8.1007 
1824  21.5189   8.1442 
1825  21.5185   8.1882 
1826  21.5180   8.2317 
1827  21.5176   8.2756 
1828  21.5172   8.3193 
1829  21.5168   8.3630 
1830  21.5164   8.4063 
1831  21.5159   8.4504 
1832  21.5155   8.4939 
1833  21.5150   8.5377 
1834  21.5146   8.5813 
1835  21.5142   8.6250 
1836  21.5137   8.6683 
1837  21.5133   8.7122 
1838  21.5128   8.7559 
1839  21.5124   8.7995 
1840  21.5119   8.8431 
1841  21.5115   8.8868 
1842  21.5110   8.9303 
1843  21.5106   8.9741 
1844  21.5101   9.0176 
1845  21.5097   9.0614 
1846  21.5092   9.1051 
1847  21.5087   9.1487 
1848  21.5083   9.1924 
1849  21.5078   9.2357 
1850  21.5073   9.2796 
1851  21.5069   9.3234 
1852  21.5064   9.3668 
1853  21.5059   9.4109 
1854  21.5054   9.4548 
1855  21.5050   9.4982 
1856  21.5045   9.5416 
1857  21.5040   9.5860 
1858  21.5035   9.6293 
1859  21.5031   9.6732 
1860  21.5026   9.7174 
1861  21.5021   9.7606 
1862  21.5016   9.8050 
1863  21.5011   9.8487 
1864  21.5006   9.8926 
1865  21.5002   9.9360 
1866  21.4997   9.9804 
1867  21.4992  10.0242 
1868  21.4987  10.0680 
1869  21.4982  10.1117 
1870  21.4977  10.1557 
1871  21.4972  10.1993 
1872  21.4967  10.2433 
1873  21.4963  10.2864 
